"Index";"BTC-USD.Open";"BTC-USD.High";"BTC-USD.Low";"BTC-USD.Close";"BTC-USD.Volume";"BTC-USD.Adjusted"
"2017-03-16";1251.329956;1257.97998;1152.439941;1187.810059;638568000;1187.810059
"2017-03-17";1180.160034;1180.160034;1099.569946;1100.22998;706598976;1100.22998
"2017-03-18";1099.689941;1114.069946;957.655029;973.817993;621302016;973.817993
"2017-03-19";976.72998;1069.910034;976.72998;1036.73999;406648000;1036.73999
"2017-03-20";1037.23999;1063.030029;1036.680054;1054.22998;286529984;1054.22998
"2017-03-21";1055.359985;1122.430054;1055.359985;1120.540039;337391008;1120.540039
"2017-03-22";1120.650024;1120.650024;1014.210022;1049.140015;380840992;1049.140015
"2017-03-23";1050.050049;1058.01001;1028.930054;1038.589966;248540000;1038.589966
"2017-03-24";1038.449951;1040.469971;934.357971;937.52002;491038016;937.52002
"2017-03-25";936.539978;975.760986;903.713013;972.778992;435803008;972.778992
"2017-03-26";974.015015;1007.960022;954.185974;966.724976;303668000;966.724976
"2017-03-27";972.054993;1046.400024;971.984009;1045.77002;372535008;1045.77002
"2017-03-28";1044.579956;1064.650024;1027.72998;1047.150024;326332000;1047.150024
"2017-03-29";1046.079956;1055.130005;1015.880005;1039.969971;298457984;1039.969971
"2017-03-30";1042.209961;1049.290039;1020.039978;1026.430054;352968992;1026.430054
"2017-03-31";1026.640015;1074.920044;1026.640015;1071.790039;447287008;1071.790039
"2017-04-01";1071.709961;1091.719971;1061.089966;1080.5;289633984;1080.5
"2017-04-02";1080.609985;1107.589966;1075.449951;1102.170044;514187008;1102.170044
"2017-04-03";1102.949951;1151.73999;1102.949951;1143.810059;580444032;1143.810059
"2017-04-04";1145.52002;1156.439941;1120.52002;1133.25;436310016;1133.25
"2017-04-05";1134.140015;1135.089966;1113.630005;1124.780029;414784000;1124.780029
"2017-04-06";1125.810059;1188.369995;1125.810059;1182.680054;511222016;1182.680054
"2017-04-07";1178.939941;1186.579956;1163.390015;1176.900024;317022016;1176.900024
"2017-04-08";1172.650024;1184.97998;1162.579956;1175.949951;209312000;1175.949951
"2017-04-09";1176.569946;1197.209961;1171.859985;1187.869995;242343008;1187.869995
"2017-04-10";1187.300049;1190.339966;1179.040039;1187.130005;215883008;1187.130005
"2017-04-11";1187.459961;1208.069946;1187.459961;1205.01001;216182000;1205.01001
"2017-04-12";1204.810059;1207.140015;1196.76001;1200.369995;288702016;1200.369995
"2017-04-13";1201.02002;1205.890015;1156.439941;1169.280029;351968992;1169.280029
"2017-04-14";1170.329956;1190.800049;1159.790039;1167.540039;254827008;1167.540039
"2017-04-15";1167.300049;1188;1164.959961;1172.52002;203559008;1172.52002
"2017-04-16";1172.609985;1187.219971;1172.609985;1182.939941;183231008;1182.939941
"2017-04-17";1183.25;1194.900024;1172.650024;1193.910034;253206000;1193.910034
"2017-04-18";1193.77002;1217.569946;1193.77002;1211.670044;270524000;1211.670044
"2017-04-19";1212.130005;1215.51001;1205.079956;1210.290039;288060992;1210.290039
"2017-04-20";1211.079956;1240.790039;1208.410034;1229.079956;315108000;1229.079956
"2017-04-21";1229.420044;1235.939941;1215.560059;1222.050049;272167008;1222.050049
"2017-04-22";1222.709961;1235.560059;1208.469971;1231.709961;249320000;1231.709961
"2017-04-23";1231.920044;1232.199951;1203.939941;1207.209961;258951008;1207.209961
"2017-04-24";1209.630005;1250.939941;1209.630005;1250.150024;235806000;1250.150024
"2017-04-25";1250.449951;1267.579956;1249.969971;1265.48999;242556000;1265.48999
"2017-04-26";1265.98999;1294.829956;1265.930054;1281.079956;329631008;1281.079956
"2017-04-27";1281.880005;1319.699951;1281.300049;1317.72998;449196992;1317.72998
"2017-04-28";1317.73999;1331.280029;1292.369995;1316.47998;527488992;1316.47998
"2017-04-29";1317.839966;1327.199951;1315.209961;1321.790039;422705984;1321.790039
"2017-04-30";1321.869995;1347.910034;1314.920044;1347.890015;413115008;1347.890015
"2017-05-01";1348.300049;1434.319946;1348.300049;1421.599976;713624000;1421.599976
"2017-05-02";1421.030029;1473.900024;1415.689941;1452.819946;477337984;1452.819946
"2017-05-03";1453.780029;1492.77002;1447.48999;1490.089966;583795968;1490.089966
"2017-05-04";1490.719971;1608.910034;1490.719971;1537.670044;933548992;1537.670044
"2017-05-05";1540.869995;1618.030029;1530.310059;1555.449951;946035968;1555.449951
"2017-05-06";1556.810059;1578.800049;1542.5;1578.800049;582529984;1578.800049
"2017-05-07";1579.469971;1596.719971;1559.76001;1596.709961;1080029952;1596.709961
"2017-05-08";1596.920044;1723.349976;1596.920044;1723.349976;1340320000;1723.349976
"2017-05-09";1723.890015;1833.48999;1716.300049;1755.359985;1167920000;1755.359985
"2017-05-10";1756.52002;1788.439941;1719.099976;1787.130005;915723008;1787.130005
"2017-05-11";1780.369995;1873.930054;1755.349976;1848.569946;799489984;1848.569946
"2017-05-12";1845.76001;1856.150024;1694.01001;1724.23999;740984000;1724.23999
"2017-05-13";1723.119995;1812.98999;1651.079956;1804.910034;579635008;1804.910034
"2017-05-14";1800.859985;1831.420044;1776.619995;1808.910034;437196000;1808.910034
"2017-05-15";1808.439941;1812.800049;1708.540039;1738.430054;731529024;1738.430054
"2017-05-16";1741.699951;1785.939941;1686.540039;1734.449951;959044992;1734.449951
"2017-05-17";1726.72998;1864.050049;1661.910034;1839.089966;1064729984;1839.089966
"2017-05-18";1818.699951;1904.47998;1807.119995;1888.650024;894321024;1888.650024
"2017-05-19";1897.369995;2004.52002;1890.25;1987.709961;1157289984;1987.709961
"2017-05-20";1984.23999;2084.72998;1974.920044;2084.72998;961336000;2084.72998
"2017-05-21";2067.030029;2119.080078;2037.5;2041.199951;1147859968;2041.199951
"2017-05-22";2043.189941;2303.899902;2017.869995;2173.399902;1942220032;2173.399902
"2017-05-23";2191.560059;2320.820068;2178.5;2320.419922;1378749952;2320.419922
"2017-05-24";2321.370117;2523.719971;2321.370117;2443.639893;1725379968;2443.639893
"2017-05-25";2446.23999;2763.709961;2285.300049;2304.97998;2406700032;2304.97998
"2017-05-26";2320.889893;2573.790039;2071.98999;2202.419922;1763480064;2202.419922
"2017-05-27";2196.27002;2260.199951;1855.829956;2038.869995;1700480000;2038.869995
"2017-05-28";2054.080078;2267.340088;2054.080078;2155.800049;1147139968;2155.800049
"2017-05-29";2159.429932;2307.050049;2107.169922;2255.610107;994625024;2255.610107
"2017-05-30";2255.360107;2301.959961;2124.570068;2175.469971;1443970048;2175.469971
"2017-05-31";2187.189941;2311.080078;2145.570068;2286.409912;1544829952;2286.409912
"2017-06-01";2288.330078;2448.389893;2288.330078;2407.879883;1653180032;2407.879883
"2017-06-02";2404.030029;2488.550049;2373.320068;2488.550049;1317030016;2488.550049
"2017-06-03";2493.719971;2581.909912;2423.570068;2515.350098;1514950016;2515.350098
"2017-06-04";2547.790039;2585.889893;2452.540039;2511.810059;1355120000;2511.810059
"2017-06-05";2512.399902;2686.810059;2510.219971;2686.810059;1369309952;2686.810059
"2017-06-06";2690.840088;2999.909912;2690.840088;2863.199951;2089609984;2863.199951
"2017-06-07";2869.379883;2869.379883;2700.560059;2732.159912;1517709952;2732.159912
"2017-06-08";2720.48999;2815.300049;2670.949951;2805.620117;1281170048;2805.620117
"2017-06-09";2807.439941;2901.709961;2795.620117;2823.810059;1348950016;2823.810059
"2017-06-10";2828.139893;2950.98999;2746.550049;2947.709961;2018889984;2947.709961
"2017-06-11";2942.409912;2996.600098;2840.530029;2958.110107;1752400000;2958.110107
"2017-06-12";2953.219971;2997.26001;2518.560059;2659.629883;2569530112;2659.629883
"2017-06-13";2680.909912;2789.040039;2650.379883;2717.02002;1781200000;2717.02002
"2017-06-14";2716.879883;2786.830078;2412.939941;2506.370117;1696560000;2506.370117
"2017-06-15";2499.580078;2534.709961;2212.959961;2464.580078;2026259968;2464.580078
"2017-06-16";2469.570068;2539.919922;2385.149902;2518.560059;1195190016;2518.560059
"2017-06-17";2514.01001;2685.189941;2484.959961;2655.879883;1534509952;2655.879883
"2017-06-18";2655.350098;2662.100098;2516.330078;2548.290039;1178659968;2548.290039
"2017-06-19";2549.030029;2662.850098;2549.030029;2589.600098;1446840064;2589.600098
"2017-06-20";2591.26001;2763.449951;2589.820068;2721.790039;1854189952;2721.790039
"2017-06-21";2709.429932;2772.01001;2660.399902;2689.100098;1626579968;2689.100098
"2017-06-22";2691.030029;2723.73999;2642.360107;2705.409912;1097939968;2705.409912
"2017-06-23";2707.340088;2765.169922;2706.370117;2744.909912;961318976;2744.909912
"2017-06-24";2738.52002;2757.939941;2583.189941;2608.719971;982750016;2608.719971
"2017-06-25";2607.25;2682.26001;2552.120117;2589.409912;1161100032;2589.409912
"2017-06-26";2590.570068;2615.25;2376.290039;2478.449951;1663280000;2478.449951
"2017-06-27";2478.449951;2552.449951;2332.98999;2552.449951;1489789952;2552.449951
"2017-06-28";2553.030029;2603.97998;2484.419922;2574.790039;1183869952;2574.790039
"2017-06-29";2567.560059;2588.830078;2510.47998;2539.320068;949979008;2539.320068
"2017-06-30";2539.23999;2559.25;2478.429932;2480.840088;860273024;2480.840088
"2017-07-01";2492.600098;2515.27002;2419.22998;2434.550049;779913984;2434.550049
"2017-07-02";2436.399902;2514.280029;2394.840088;2506.469971;803747008;2506.469971
"2017-07-03";2498.560059;2595;2480.469971;2564.060059;964112000;2564.060059
"2017-07-04";2561;2631.590088;2559.350098;2601.639893;985516032;2601.639893
"2017-07-05";2602.870117;2622.649902;2538.550049;2601.98999;941566016;2601.98999
"2017-07-06";2608.100098;2616.719971;2581.689941;2608.560059;761956992;2608.560059
"2017-07-07";2608.590088;2916.139893;2498.870117;2518.659912;917411968;2518.659912
"2017-07-08";2520.27002;2571.340088;2492.310059;2571.340088;733329984;2571.340088
"2017-07-09";2572.610107;2635.48999;2517.590088;2518.439941;527856000;2518.439941
"2017-07-10";2525.25;2537.159912;2321.129883;2372.560059;1111200000;2372.560059
"2017-07-11";2385.889893;2413.469971;2296.810059;2337.790039;1329760000;2337.790039
"2017-07-12";2332.77002;2423.709961;2275.139893;2398.840088;1117410048;2398.840088
"2017-07-13";2402.699951;2425.219971;2340.830078;2357.899902;835769984;2357.899902
"2017-07-14";2360.590088;2363.25;2183.219971;2233.340088;882502976;2233.340088
"2017-07-15";2230.120117;2231.139893;1990.410034;1998.859985;993608000;1998.859985
"2017-07-16";1991.97998;2058.77002;1843.030029;1929.819946;1182870016;1929.819946
"2017-07-17";1932.619995;2230.48999;1932.619995;2228.409912;1201760000;2228.409912
"2017-07-18";2233.52002;2387.610107;2164.77002;2318.879883;1512450048;2318.879883
"2017-07-19";2323.080078;2397.169922;2260.22998;2273.429932;1245100032;2273.429932
"2017-07-20";2269.889893;2900.699951;2269.889893;2817.600098;2249260032;2817.600098
"2017-07-21";2838.409912;2838.409912;2621.850098;2667.76001;1489449984;2667.76001
"2017-07-22";2668.629883;2862.419922;2657.709961;2810.120117;1177129984;2810.120117
"2017-07-23";2808.100098;2832.179932;2653.939941;2730.399902;1072840000;2730.399902
"2017-07-24";2732.699951;2777.26001;2699.189941;2754.860107;866473984;2754.860107
"2017-07-25";2757.5;2768.080078;2480.959961;2576.47998;1460089984;2576.47998
"2017-07-26";2577.77002;2610.76001;2450.800049;2529.449951;937404032;2529.449951
"2017-07-27";2538.709961;2693.320068;2529.340088;2671.780029;789104000;2671.780029
"2017-07-28";2679.72998;2897.449951;2679.72998;2809.01001;1380099968;2809.01001
"2017-07-29";2807.02002;2808.76001;2692.800049;2726.449951;803745984;2726.449951
"2017-07-30";2724.389893;2758.530029;2644.850098;2757.179932;705942976;2757.179932
"2017-07-31";2763.23999;2889.620117;2720.610107;2875.340088;860574976;2875.340088
"2017-08-01";2871.300049;2921.350098;2685.610107;2718.26001;1324669952;2718.26001
"2017-08-02";2727.129883;2762.530029;2668.590088;2710.669922;1094950016;2710.669922
"2017-08-03";2709.560059;2813.310059;2685.139893;2804.72998;804796992;2804.72998
"2017-08-04";2806.929932;2899.330078;2743.719971;2895.889893;1002120000;2895.889893
"2017-08-05";2897.629883;3290.01001;2874.830078;3252.909912;1945699968;3252.909912
"2017-08-06";3257.610107;3293.290039;3155.600098;3213.939941;1105030016;3213.939941
"2017-08-07";3212.780029;3397.679932;3180.889893;3378.939941;1482279936;3378.939941
"2017-08-08";3370.219971;3484.850098;3345.830078;3419.939941;1752760064;3419.939941
"2017-08-09";3420.399902;3422.76001;3247.669922;3342.469971;1468960000;3342.469971
"2017-08-10";3341.840088;3453.449951;3319.469971;3381.280029;1515110016;3381.280029
"2017-08-11";3373.820068;3679.719971;3372.120117;3650.620117;2021190016;3650.620117
"2017-08-12";3650.629883;3949.919922;3613.699951;3884.709961;2219589888;3884.709961
"2017-08-13";3880.040039;4208.390137;3857.800049;4073.26001;3159089920;4073.26001
"2017-08-14";4066.100098;4325.129883;3989.159912;4325.129883;2463089920;4325.129883
"2017-08-15";4326.990234;4455.970215;3906.179932;4181.930176;3258050048;4181.930176
"2017-08-16";4200.339844;4381.22998;3994.419922;4376.629883;2272039936;4376.629883
"2017-08-17";4384.439941;4484.700195;4243.709961;4331.689941;2553359872;4331.689941
"2017-08-18";4324.339844;4370.129883;4015.399902;4160.620117;2941710080;4160.620117
"2017-08-19";4137.75;4243.259766;3970.550049;4193.700195;2975820032;4193.700195
"2017-08-20";4189.310059;4196.290039;4069.879883;4087.659912;2109769984;4087.659912
"2017-08-21";4090.47998;4109.140137;3988.600098;4001.73999;2800890112;4001.73999
"2017-08-22";3998.350098;4128.759766;3674.580078;4100.52002;3764239872;4100.52002
"2017-08-23";4089.01001;4255.779785;4078.409912;4151.52002;2369819904;4151.52002
"2017-08-24";4137.600098;4376.390137;4130.259766;4334.680176;2037750016;4334.680176
"2017-08-25";4332.819824;4455.700195;4307.350098;4371.600098;1727970048;4371.600098
"2017-08-26";4372.060059;4379.279785;4269.52002;4352.399902;1511609984;4352.399902
"2017-08-27";4345.100098;4416.589844;4317.290039;4382.879883;1537459968;4382.879883
"2017-08-28";4384.450195;4403.930176;4224.640137;4382.660156;1959330048;4382.660156
"2017-08-29";4389.209961;4625.680176;4352.129883;4579.02002;2486080000;4579.02002
"2017-08-30";4570.359863;4626.52002;4471.410156;4565.299805;1937849984;4565.299805
"2017-08-31";4555.589844;4736.049805;4549.399902;4703.390137;1944930048;4703.390137
"2017-09-01";4701.759766;4892.009766;4678.529785;4892.009766;2599079936;4892.009766
"2017-09-02";4901.419922;4975.040039;4469.240234;4578.77002;2722139904;4578.77002
"2017-09-03";4585.27002;4714.080078;4417.589844;4582.959961;1933190016;4582.959961
"2017-09-04";4591.629883;4591.629883;4108.399902;4236.310059;2987330048;4236.310059
"2017-09-05";4228.290039;4427.839844;3998.110107;4376.529785;2697969920;4376.529785
"2017-09-06";4376.589844;4617.25;4376.589844;4597.120117;2172100096;4597.120117
"2017-09-07";4589.140137;4655.040039;4491.330078;4599.879883;1844620032;4599.879883
"2017-09-08";4605.160156;4661;4075.179932;4228.75;2700890112;4228.75
"2017-09-09";4229.810059;4308.819824;4114.109863;4226.060059;1386230016;4226.060059
"2017-09-10";4229.339844;4245.439941;3951.040039;4122.939941;1679090048;4122.939941
"2017-09-11";4122.470215;4261.669922;4099.399902;4161.27002;1557330048;4161.27002
"2017-09-12";4168.879883;4344.649902;4085.219971;4130.810059;1864530048;4130.810059
"2017-09-13";4131.97998;4131.97998;3789.919922;3882.590088;2219409920;3882.590088
"2017-09-14";3875.370117;3920.600098;3153.860107;3154.949951;2716310016;3154.949951
"2017-09-15";3166.300049;3733.449951;2946.620117;3637.52002;4148069888;3637.52002
"2017-09-16";3637.75;3808.840088;3487.790039;3625.040039;1818400000;3625.040039
"2017-09-17";3606.280029;3664.810059;3445.639893;3582.879883;1239149952;3582.879883
"2017-09-18";3591.090088;4079.22998;3591.090088;4065.199951;1943209984;4065.199951
"2017-09-19";4073.790039;4094.070068;3868.870117;3924.969971;1563980032;3924.969971
"2017-09-20";3916.360107;4031.389893;3857.72998;3905.949951;1213830016;3905.949951
"2017-09-21";3901.469971;3916.419922;3613.629883;3631.040039;1411480064;3631.040039
"2017-09-22";3628.02002;3758.27002;3553.530029;3630.699951;1194829952;3630.699951
"2017-09-23";3629.919922;3819.209961;3594.580078;3792.399902;928113984;3792.399902
"2017-09-24";3796.149902;3796.149902;3666.899902;3682.840088;768014976;3682.840088
"2017-09-25";3681.580078;3950.25;3681.580078;3926.070068;1374210048;3926.070068
"2017-09-26";3928.409912;3969.889893;3869.899902;3892.350098;1043740032;3892.350098
"2017-09-27";3892.939941;4210.049805;3884.820068;4200.669922;1686880000;4200.669922
"2017-09-28";4197.129883;4279.310059;4109.700195;4174.72998;1712320000;4174.72998
"2017-09-29";4171.620117;4214.629883;4039.290039;4163.069824;1367049984;4163.069824
"2017-09-30";4166.109863;4358.430176;4160.859863;4338.709961;1207449984;4338.709961
"2017-10-01";4341.049805;4403.740234;4269.810059;4403.740234;1208210048;4403.740234
"2017-10-02";4395.810059;4470.22998;4377.459961;4409.319824;1431730048;4409.319824
"2017-10-03";4408.459961;4432.470215;4258.890137;4317.47998;1288019968;4317.47998
"2017-10-04";4319.370117;4352.310059;4210.419922;4229.359863;1116770048;4229.359863
"2017-10-05";4229.879883;4362.640137;4164.049805;4328.410156;1161769984;4328.410156
"2017-10-06";4324.459961;4413.27002;4320.529785;4370.810059;1069939968;4370.810059
"2017-10-07";4369.350098;4443.879883;4321.049805;4426.890137;906928000;4426.890137
"2017-10-08";4429.669922;4624.140137;4405.640137;4610.47998;1313869952;4610.47998
"2017-10-09";4614.52002;4878.709961;4564.25;4772.02002;1968739968;4772.02002
"2017-10-10";4776.209961;4922.169922;4765.100098;4781.990234;1597139968;4781.990234
"2017-10-11";4789.25;4873.72998;4751.629883;4826.47998;1222279936;4826.47998
"2017-10-12";4829.580078;5446.910156;4822;5446.910156;2791610112;5446.910156
"2017-10-13";5464.160156;5840.299805;5436.850098;5647.209961;3615480064;5647.209961
"2017-10-14";5643.529785;5837.700195;5591.640137;5831.790039;1669030016;5831.790039
"2017-10-15";5835.959961;5852.47998;5478.609863;5678.189941;1976039936;5678.189941
"2017-10-16";5687.569824;5776.22998;5544.209961;5725.589844;2008070016;5725.589844
"2017-10-17";5741.580078;5800.350098;5472.720215;5605.509766;1821570048;5605.509766
"2017-10-18";5603.819824;5603.819824;5151.439941;5590.689941;2399269888;5590.689941
"2017-10-19";5583.740234;5744.350098;5531.060059;5708.52002;1780540032;5708.52002
"2017-10-20";5708.109863;6060.109863;5627.22998;6011.450195;2354429952;6011.450195
"2017-10-21";5996.790039;6194.879883;5965.069824;6031.600098;2207099904;6031.600098
"2017-10-22";6036.660156;6076.259766;5792.339844;6008.419922;2034630016;6008.419922
"2017-10-23";6006;6075.589844;5732.470215;5930.319824;2401840128;5930.319824
"2017-10-24";5935.52002;5935.52002;5504.180176;5526.640137;2735699968;5526.640137
"2017-10-25";5524.600098;5754.330078;5397.879883;5750.799805;1966989952;5750.799805
"2017-10-26";5747.950195;5976.799805;5721.220215;5904.830078;1905040000;5904.830078
"2017-10-27";5899.740234;5988.390137;5728.819824;5780.899902;1710130048;5780.899902
"2017-10-28";5787.819824;5876.720215;5689.189941;5753.089844;1403920000;5753.089844
"2017-10-29";5754.439941;6255.709961;5724.580078;6153.850098;2859040000;6153.850098
"2017-10-30";6114.850098;6214.990234;6040.850098;6130.529785;1772150016;6130.529785
"2017-10-31";6132.02002;6470.430176;6103.330078;6468.399902;2311379968;6468.399902
"2017-11-01";6440.970215;6767.310059;6377.879883;6767.310059;2870320128;6767.310059
"2017-11-02";6777.77002;7367.330078;6758.720215;7078.5;4653770240;7078.5
"2017-11-03";7087.529785;7461.290039;7002.939941;7207.759766;3369860096;7207.759766
"2017-11-04";7164.47998;7492.859863;7031.279785;7379.950195;2483800064;7379.950195
"2017-11-05";7404.52002;7617.47998;7333.189941;7407.410156;2380410112;7407.410156
"2017-11-06";7403.220215;7445.77002;7007.310059;7022.759766;3111899904;7022.759766
"2017-11-07";7023.100098;7253.319824;7023.100098;7144.379883;2326340096;7144.379883
"2017-11-08";7141.379883;7776.419922;7114.02002;7459.689941;4602200064;7459.689941
"2017-11-09";7446.830078;7446.830078;7101.52002;7143.580078;3226249984;7143.580078
"2017-11-10";7173.72998;7312;6436.870117;6618.140137;5208249856;6618.140137
"2017-11-11";6618.609863;6873.149902;6204.220215;6357.600098;4908680192;6357.600098
"2017-11-12";6295.450195;6625.049805;5519.009766;5950.069824;8957349888;5950.069824
"2017-11-13";5938.25;6811.189941;5844.290039;6559.490234;6263249920;6559.490234
"2017-11-14";6561.47998;6764.97998;6461.75;6635.75;3197110016;6635.75
"2017-11-15";6634.759766;7342.25;6634.759766;7315.540039;4200880128;7315.540039
"2017-11-16";7323.240234;7967.379883;7176.580078;7871.689941;5123809792;7871.689941
"2017-11-17";7853.569824;8004.589844;7561.089844;7708.990234;4651670016;7708.990234
"2017-11-18";7697.209961;7884.990234;7463.439941;7790.149902;3667190016;7790.149902
"2017-11-19";7766.029785;8101.910156;7694.100098;8036.490234;3149319936;8036.490234
"2017-11-20";8039.069824;8336.860352;7949.359863;8200.639648;3488450048;8200.639648
"2017-11-21";8205.740234;8348.660156;7762.709961;8071.259766;4277609984;8071.259766
"2017-11-22";8077.950195;8302.259766;8075.470215;8253.549805;3633530112;8253.549805
"2017-11-23";8232.379883;8267.400391;8038.77002;8038.77002;4225179904;8038.77002
"2017-11-24";8074.02002;8374.160156;7940.930176;8253.69043;5058610176;8253.69043
"2017-11-25";8241.709961;8790.919922;8191.149902;8790.919922;4342060032;8790.919922
"2017-11-26";8789.040039;9522.929688;8775.589844;9330.549805;5475579904;9330.549805
"2017-11-27";9352.719727;9818.349609;9352.719727;9818.349609;5653320192;9818.349609
"2017-11-28";9823.429688;10125.700195;9736.299805;10058.799805;6348819968;10058.799805
"2017-11-29";10077.400391;11517.400391;9601.030273;9888.610352;11568799744;9888.610352
"2017-11-30";9906.790039;10801;9202.049805;10233.599609;8310689792;10233.599609
"2017-12-01";10198.599609;11046.700195;9694.650391;10975.599609;6783119872;10975.599609
"2017-12-02";10978.299805;11320.200195;10905.099609;11074.599609;5138500096;11074.599609
"2017-12-03";11082.700195;11858.700195;10862;11323.200195;6608309760;11323.200195
"2017-12-04";11315.400391;11657.200195;11081.799805;11657.200195;6132409856;11657.200195
"2017-12-05";11685.700195;12032;11604.599609;11916.700195;6895260160;11916.700195
"2017-12-06";11923.400391;14369.099609;11923.400391;14291.5;12656300032;14291.5
"2017-12-07";14266.099609;17899.699219;14057.299805;17899.699219;17950699520;17899.699219
"2017-12-08";17802.900391;18353.400391;14336.900391;16569.400391;21135998976;16569.400391
"2017-12-09";16523.300781;16783;13674.900391;15178.200195;13911300096;15178.200195
"2017-12-10";15168.400391;15850.599609;13226.599609;15455.400391;13433299968;15455.400391
"2017-12-11";15427.400391;17513.900391;15404.799805;16936.800781;12153900032;16936.800781
"2017-12-12";16919.800781;17781.800781;16571.599609;17415.400391;14603799552;17415.400391
"2017-12-13";17500;17653.099609;16039.700195;16408.199219;12976900096;16408.199219
"2017-12-14";16384.599609;17085.800781;16185.900391;16564;13777399808;16564
"2017-12-15";16601.300781;18154.099609;16601.300781;17706.900391;14309999616;17706.900391
"2017-12-16";17760.300781;19716.699219;17515.300781;19497.400391;12740599808;19497.400391
"2017-12-17";19475.800781;20089;18974.099609;19140.800781;13314599936;19140.800781
"2017-12-18";19106.400391;19371;18355.900391;19114.199219;14839499776;19114.199219
"2017-12-19";19118.300781;19177.800781;17275.400391;17776.699219;16894499840;17776.699219
"2017-12-20";17760.300781;17934.699219;16077.700195;16624.599609;22149699584;16624.599609
"2017-12-21";16642.400391;17567.699219;15342.700195;15802.900391;16516599808;15802.900391
"2017-12-22";15898;15943.400391;11833;13831.799805;22197999616;13831.799805
"2017-12-23";13948.700195;15603.200195;13828.799805;14699.200195;13086000128;14699.200195
"2017-12-24";14608.200195;14626;12747.700195;13925.799805;11572299776;13925.799805
"2017-12-25";13995.900391;14593;13448.900391;14026.599609;10664699904;14026.599609
"2017-12-26";14036.599609;16461.199219;14028.900391;16099.799805;13454300160;16099.799805
"2017-12-27";16163.5;16930.900391;15114.299805;15838.5;12487600128;15838.5
"2017-12-28";15864.099609;15888.400391;13937.299805;14606.5;12336499712;14606.5
"2017-12-29";14695.799805;15279;14307;14656.200195;13025500160;14656.200195
"2017-12-30";14681.900391;14681.900391;12350.099609;12952.200195;14452599808;12952.200195
"2017-12-31";12897.700195;14377.400391;12755.599609;14156.400391;12136299520;14156.400391
"2018-01-01";14112.200195;14112.200195;13154.700195;13657.200195;10291200000;13657.200195
"2018-01-02";13625;15444.599609;13163.599609;14982.099609;16846600192;14982.099609
"2018-01-03";14978.200195;15572.799805;14844.5;15201;16871900160;15201
"2018-01-04";15270.700195;15739.700195;14522.200195;15599.200195;21783199744;15599.200195
"2018-01-05";15477.200195;17705.199219;15202.799805;17429.5;23840899072;17429.5
"2018-01-06";17462.099609;17712.400391;16764.599609;17527;18314600448;17527
"2018-01-07";17527.300781;17579.599609;16087.700195;16477.599609;15866000384;16477.599609
"2018-01-08";16476.199219;16537.900391;14208.200195;15170.099609;18413899776;15170.099609
"2018-01-09";15123.700195;15497.5;14424;14595.400391;16659999744;14595.400391
"2018-01-10";14588.5;14973.299805;13691.200195;14973.299805;18500800512;14973.299805
"2018-01-11";14968.200195;15018.799805;13105.900391;13405.799805;16534099968;13405.799805
"2018-01-12";13453.900391;14229.900391;13158.099609;13980.599609;12065699840;13980.599609
"2018-01-13";13952.400391;14659.5;13952.400391;14360.200195;12763599872;14360.200195
"2018-01-14";14370.799805;14511.799805;13268;13772;11084099584;13772
"2018-01-15";13767.299805;14445.5;13641.700195;13819.799805;12750799872;13819.799805
"2018-01-16";13836.099609;13843.099609;10194.900391;11490.5;18853799936;11490.5
"2018-01-17";11431.099609;11678;9402.290039;11188.599609;18830600192;11188.599609
"2018-01-18";11198.799805;12107.299805;10942.5;11474.900391;15020399616;11474.900391
"2018-01-19";11429.799805;11992.799805;11172.099609;11607.400391;10740400128;11607.400391
"2018-01-20";11656.200195;13103;11656.200195;12899.200195;11801700352;12899.200195
"2018-01-21";12889.200195;12895.900391;11288.200195;11600.099609;9935179776;11600.099609
"2018-01-22";11633.099609;11966.400391;10240.200195;10931.400391;10537400320;10931.400391
"2018-01-23";10944.5;11377.599609;10129.700195;10868.400391;9660609536;10868.400391
"2018-01-24";10903.400391;11501.400391;10639.799805;11359.400391;9940989952;11359.400391
"2018-01-25";11421.700195;11785.700195;11057.400391;11259.400391;8873169920;11259.400391
"2018-01-26";11256;11656.700195;10470.299805;11171.400391;9746199552;11171.400391
"2018-01-27";11174.900391;11614.900391;10989.200195;11440.700195;7583269888;11440.700195
"2018-01-28";11475.299805;12040.299805;11475.299805;11786.299805;8350360064;11786.299805
"2018-01-29";11755.5;11875.599609;11179.200195;11296.400391;7107359744;11296.400391
"2018-01-30";11306.799805;11307.200195;10036.200195;10106.299805;8637859840;10106.299805
"2018-01-31";10108.200195;10381.599609;9777.419922;10221.099609;8041160192;10221.099609
"2018-02-01";10237.299805;10288.799805;8812.280273;9170.540039;9959400448;9170.540039
"2018-02-02";9142.280273;9142.280273;7796.490234;8830.75;12726899712;8830.75
"2018-02-03";8852.120117;9430.75;8251.629883;9174.910156;7263790080;9174.910156
"2018-02-04";9175.700195;9334.870117;8031.220215;8277.009766;7073549824;8277.009766
"2018-02-05";8270.540039;8364.839844;6756.680176;6955.27002;9285289984;6955.27002
"2018-02-06";7051.75;7850.700195;6048.259766;7754;13999800320;7754
"2018-02-07";7755.490234;8509.110352;7236.790039;7621.299805;9169280000;7621.299805
"2018-02-08";7637.859863;8558.769531;7637.859863;8265.589844;9346750464;8265.589844
